planning_parameter_status,connected_capacity_interpretation,quarter,state,kind,element_index,response_mode,branch_rating,project_commissioned,connected_capacity_mw,state_generation_cost_original_quadratic_evaluation_synthetic_units_per_hour,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,outaged_branch_indices,max_outaged_branch_flow_mw,outaged_generator_indices,max_outaged_generator_output_mw,max_generator_lower_bound_violation_mw,max_generator_upper_bound_violation_mw,max_generator_bound_violation_mw,max_corrective_response_violation_mw,power_tolerance_mw,loading_tolerance_fraction,dc_constraints_satisfied,security_certified
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_12_sustained,branch,12,bounded,rate_a,True,250.0,68059.6251657435,2.4442670110147446e-12,1.0,11,12,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_13_immediate,branch,13,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.6041206484873337,22,13,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_13_sustained,branch,13,bounded,rate_a,True,250.0,58972.17276350688,1.0231815394945443e-12,0.7950143821177058,12,13,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_14_immediate,branch,14,fixed,rate_c,True,250.0,54714.89258133342,1.972466634470038e-11,0.6861825359204893,22,14,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_14_sustained,branch,14,bounded,rate_a,True,250.0,56354.07380670869,4.320099833421409e-12,0.8431623706883001,22,14,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_15_immediate,branch,15,fixed,rate_c,True,250.0,54714.89258133342,2.000888343900442e-11,0.6579162057011725,11,15,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_15_sustained,branch,15,bounded,rate_a,True,250.0,63197.43793754467,7.389644451905042e-13,0.9816541020833103,16,15,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_16_immediate,branch,16,fixed,rate_c,True,250.0,54714.89258133342,1.7962520360015333e-11,0.7124478402566223,22,16,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_16_sustained,branch,16,bounded,rate_a,True,250.0,58972.17276350691,3.410605131648481e-13,0.9597591625463167,15,16,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_17_immediate,branch,17,fixed,rate_c,True,250.0,54714.89258133342,1.921307557495311e-11,0.7392764569878325,22,17,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_17_sustained,branch,17,bounded,rate_a,True,250.0,53438.226151120325,2.8421709430404007e-13,0.9825781801913943,22,17,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_18_immediate,branch,18,fixed,rate_c,True,250.0,54714.89258133342,1.972466634470038e-11,0.5761897366100922,6,18,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_18_sustained,branch,18,bounded,rate_a,True,250.0,58972.172763506904,5.684341886080801e-13,0.8093000228433014,11,18,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_19_immediate,branch,19,fixed,rate_c,True,250.0,54714.89258133342,2.0406787371030077e-11,0.6558425270277817,22,19,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_19_sustained,branch,19,bounded,rate_a,True,250.0,53438.2261511203,6.252776074688882e-13,0.865629015799266,22,19,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_20_immediate,branch,20,fixed,rate_c,True,250.0,54714.89258133342,1.972466634470038e-11,0.7949569130723825,22,20,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_20_sustained,branch,20,bounded,rate_a,True,250.0,58972.17276350694,2.7000623958883807e-13,0.8895317496155607,22,20,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_21_immediate,branch,21,fixed,rate_c,True,250.0,54714.89258133342,1.978150976356119e-11,0.80719186502343,22,21,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_21_sustained,branch,21,bounded,rate_a,True,250.0,58972.17276350692,5.684341886080801e-13,0.8761075321571539,22,21,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_22_immediate,branch,22,fixed,rate_c,True,250.0,54714.89258133342,2.000888343900442e-11,0.6746494840158951,28,22,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_22_sustained,branch,22,bounded,rate_a,True,250.0,63619.79807547984,2.5579538487363607e-13,0.8437568251367188,6,22,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_23_immediate,branch,23,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.7283485163246254,27,23,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_23_sustained,branch,23,bounded,rate_a,True,250.0,63641.50172013248,3.552713678800501e-13,0.9758245777147565,27,23,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_24_immediate,branch,24,fixed,rate_c,True,250.0,54714.89258133342,1.9667822925839573e-11,0.7390280158499852,27,24,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_24_sustained,branch,24,bounded,rate_a,True,250.0,58972.172763506875,7.389644451905042e-13,0.9049491790192121,27,24,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_25_immediate,branch,25,fixed,rate_c,True,250.0,54714.89258133342,2.000888343900442e-11,0.7390280158499856,27,25,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_25_sustained,branch,25,bounded,rate_a,True,250.0,53438.22615112033,7.389644451905042e-13,0.9287627053310321,27,25,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_26_immediate,branch,26,fixed,rate_c,True,250.0,54714.89258133342,2.0122570276726037e-11,0.8986741141735409,22,26,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_26_sustained,branch,26,bounded,rate_a,True,250.0,59280.52806578171,4.547473508864641e-13,1.0,22,26,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_27_immediate,branch,27,fixed,rate_c,True,250.0,54714.89258133342,1.9895196601282805e-11,0.7341156961221165,23,27,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_27_sustained,branch,27,bounded,rate_a,True,250.0,64670.44177502985,3.410605131648481e-13,0.7975604453302607,11,27,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_28_immediate,branch,28,fixed,rate_c,True,250.0,54714.89258133342,1.978150976356119e-11,0.8227805144927621,22,28,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_28_sustained,branch,28,bounded,rate_a,True,250.0,62736.7688222373,1.1368683772161603e-13,0.7963373703860004,11,28,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_29_immediate,branch,29,fixed,rate_c,True,250.0,54714.89258133342,2.0122570276726037e-11,0.6624516642150413,22,29,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_29_sustained,branch,29,bounded,rate_a,True,250.0,56050.51650567266,1.1937117960769683e-12,0.8013454367184399,11,29,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_30_immediate,branch,30,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.6680332247987198,22,30,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_30_sustained,branch,30,bounded,rate_a,True,250.0,60218.07561641744,7.958078640513122e-12,0.7976913068134097,11,30,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_31_immediate,branch,31,fixed,rate_c,True,250.0,54714.89258133342,1.944044925039634e-11,0.6695767630480959,22,31,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_31_sustained,branch,31,bounded,rate_a,True,250.0,53438.22615112032,4.547473508864641e-13,0.88503737286302,22,31,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_32_immediate,branch,32,fixed,rate_c,True,250.0,54714.89258133342,1.8985701899509877e-11,0.6695767630480964,22,32,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_32_sustained,branch,32,bounded,rate_a,True,250.0,58972.17276350692,2.8421709430404007e-13,0.7980975751338039,11,32,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_33_immediate,branch,33,fixed,rate_c,True,250.0,54714.89258133342,1.7280399333685637e-11,0.6685205908135889,22,33,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_33_sustained,branch,33,bounded,rate_a,True,250.0,58972.1727635069,7.389644451905042e-13,0.7975491163027033,11,33,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_34_immediate,branch,34,fixed,rate_c,True,250.0,54714.89258133342,1.8758328224066645e-11,0.6685205908135887,22,34,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_34_sustained,branch,34,bounded,rate_a,True,250.0,62288.70415314109,1.7053025658242404e-13,0.7981452274414711,11,34,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_35_immediate,branch,35,fixed,rate_c,True,250.0,54714.89258133342,2.000888343900442e-11,0.6625823885265106,22,35,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_35_sustained,branch,35,bounded,rate_a,True,250.0,62292.58920483082,1.9895196601282805e-13,0.7966540877799448,11,35,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_36_immediate,branch,36,fixed,rate_c,True,250.0,54714.89258133342,1.9554136088117957e-11,0.6625823885265107,22,36,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_36_sustained,branch,36,bounded,rate_a,True,250.0,62292.589204830816,4.263256414560601e-13,0.7966540877799447,11,36,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_37_immediate,branch,37,fixed,rate_c,True,250.0,54714.89258133342,1.972466634470038e-11,0.6722021904399382,22,37,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_37_sustained,branch,37,bounded,rate_a,True,250.0,61472.940969327174,2.2737367544323206e-13,0.7962762479412626,11,37,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_0_sustained,generator,0,bounded,rate_a,True,250.0,60789.67401911631,1.1368683772161603e-13,0.7969276566073148,11,,0.0,0,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_1_sustained,generator,1,bounded,rate_a,True,250.0,60789.67401911632,1.1368683772161603e-13,0.7969276566073098,11,,0.0,1,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_2_sustained,generator,2,bounded,rate_a,True,250.0,59268.621167196245,1.0800249583553523e-12,0.7990619017203655,11,,0.0,2,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_3_sustained,generator,3,bounded,rate_a,True,250.0,63475.25143016257,3.410605131648481e-13,0.7968282228145416,11,,0.0,3,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_4_sustained,generator,4,bounded,rate_a,True,250.0,57287.8492093694,1.7053025658242404e-13,0.7990035156906139,11,,0.0,4,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_5_sustained,generator,5,bounded,rate_a,True,250.0,61139.12917547984,4.547473508864641e-13,0.7968892318750294,11,,0.0,5,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_6_sustained,generator,6,bounded,rate_a,True,250.0,59268.62116719626,4.263256414560601e-13,0.798954430039802,11,,0.0,6,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_7_sustained,generator,7,bounded,rate_a,True,250.0,63035.21651968914,2.8421709430404007e-13,0.7968235466580691,11,,0.0,7,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_8_sustained,generator,8,bounded,rate_a,True,250.0,58312.12211641704,4.888534022029489e-12,0.8438075510994684,11,,0.0,8,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_9_sustained,generator,9,bounded,rate_a,True,250.0,61713.84457547984,4.547473508864641e-13,0.841942452704628,11,,0.0,9,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_10_sustained,generator,10,bounded,rate_a,True,250.0,58312.12211641701,8.526512829121202e-13,0.8438075510994669,11,,0.0,10,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_11_sustained,generator,11,bounded,rate_a,True,250.0,55309.45076371511,3.240074875066057e-12,0.8011383529364521,22,,0.0,11,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_12_sustained,generator,12,bounded,rate_a,True,250.0,55592.26746800318,9.094947017729282e-13,0.8200070246761422,22,,0.0,12,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_13_sustained,generator,13,bounded,rate_a,True,250.0,55519.4720274653,3.126388037344441e-13,0.7997821889133654,11,,0.0,13,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_15_sustained,generator,15,bounded,rate_a,True,250.0,58867.36248346626,7.389644451905042e-13,0.7979467873538105,11,,0.0,15,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_16_sustained,generator,16,bounded,rate_a,True,250.0,63327.09998545751,5.684341886080802e-14,0.7954590140912767,11,,0.0,16,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_17_sustained,generator,17,bounded,rate_a,True,250.0,53271.772446800314,2.3305801732931286e-12,0.879200734765672,22,,0.0,17,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_18_sustained,generator,18,bounded,rate_a,True,250.0,63887.7933228821,8.526512829121202e-14,0.7951409918236773,11,,0.0,18,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_19_sustained,generator,19,bounded,rate_a,True,250.0,53271.77244680033,7.958078640513122e-13,0.8792007347656693,22,,0.0,19,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_20_sustained,generator,20,bounded,rate_a,True,250.0,62003.10829010041,2.2737367544323206e-13,0.795531191983977,11,,0.0,20,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_21_sustained,generator,21,bounded,rate_a,True,250.0,58720.24021812033,1.1368683772161603e-12,0.7997557895866045,11,,0.0,21,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_22_sustained,generator,22,bounded,rate_a,True,250.0,68413.32820156119,3.410605131648481e-13,0.7850709667101321,11,,0.0,22,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_23_sustained,generator,23,bounded,rate_a,True,250.0,68413.32820156118,4.831690603168681e-13,0.7845979279475844,11,,0.0,23,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_24_sustained,generator,24,bounded,rate_a,True,250.0,61472.93996932719,2.2737367544323206e-13,0.7966374392257917,11,,0.0,24,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_25_sustained,generator,25,bounded,rate_a,True,250.0,55942.62355112033,2.2737367544323206e-13,0.8464239206631343,22,,0.0,25,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_26_sustained,generator,26,bounded,rate_a,True,250.0,61472.93996932716,2.8421709430404007e-13,0.7966374392257981,11,,0.0,26,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_27_sustained,generator,27,bounded,rate_a,True,250.0,58563.85380860186,1.1368683772161603e-13,0.7985344522289365,11,,0.0,27,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_28_sustained,generator,28,bounded,rate_a,True,250.0,61472.93996932719,3.979039320256561e-13,0.7966374392257917,11,,0.0,28,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_29_sustained,generator,29,bounded,rate_a,True,250.0,55942.623551120305,4.547473508864641e-13,0.8464239206631341,22,,0.0,29,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_30_sustained,generator,30,bounded,rate_a,True,250.0,62003.10829015586,5.115907697472721e-13,0.7979956552688884,11,,0.0,30,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_31_sustained,generator,31,bounded,rate_a,True,250.0,61342.63266298263,9.094947017729282e-13,0.7984251449029406,11,,0.0,31,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,generator_32_sustained,generator,32,bounded,rate_a,True,250.0,63442.70730876119,1.1368683772161603e-12,0.7959833251255134,11,,0.0,32,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
